;id;date;price;bedrooms;bathrooms;m2_living;m2_lot;floors;waterfront;view;condition;grade;m2_above;m2_basement;yr_built;yr_renovated;zipcode;lat;long;dormitory_type;condition_type;level;price_per_m2;renovate_type;renovate_price_m2;sale_price_01;sale_price_02
33;87000245;2014-09-30;170000.0;3;0.75;96.61835748792271;3918.6176142697886;1.0;0;0;2;6;96.61835748792271;0.0;1947;0;98055;47.4518;-122.199;house;bad;low;43.38264580369843;intervention;551.47;320850.0;334800.0
34;9407110710;2014-11-07;195000.0;3;1.75;140.28242289111856;780.3790412486065;1.0;0;0;2;7;91.0442214790041;49.238201412114456;1979;0;98045;47.4476;-121.771;house;bad;low;249.8785714285714;intervention;551.47;320850.0;334800.0
35;9407110710;2015-02-26;322000.0;3;1.75;140.28242289111856;780.3790412486065;1.0;0;0;2;7;91.0442214790041;49.238201412114456;1979;0;98045;47.4476;-121.771;house;bad;standard;412.61999999999995;intervention;551.47;320850.0;334800.0
36;1324079029;2015-03-17;200000.0;3;1.0;89.18617614269789;19788.926049795617;1.0;0;0;2;6;89.18617614269789;0.0;1933;0;98024;47.5621;-121.86200000000001;house;bad;low;10.10666266055735;intervention;551.47;320850.0;334800.0
37;7135300026;2014-12-24;160000.0;2;2.0;96.61835748792271;441.2857673727239;1.0;0;0;2;6;78.96692679301376;17.651430694908957;1950;0;98118;47.5293;-122.272;apartament;bad;low;362.57684210526315;intervention;551.47;320850.0;334800.0
38;203101370;2014-06-30;170000.0;2;1.0;111.48272017837236;2303.232998885173;2.0;0;0;2;7;111.48272017837236;0.0;1976;0;98053;47.6337;-121.961;apartament;bad;low;73.80929332042594;intervention;551.47;320850.0;334800.0
39;522039106;2014-06-06;160000.0;3;1.0;112.41174284652546;9590.951319212189;1.0;0;0;2;6;112.41174284652546;0.0;1918;1960;98070;47.4208;-122.445;house;bad;low;16.68239100322559;intervention;551.47;320850.0;334800.0
40;3332000195;2014-09-24;167500.0;3;1.0;70.60572277963583;287.06800445930884;1.0;0;0;2;5;70.60572277963583;0.0;1903;0;98118;47.5513;-122.275;house;bad;low;583.4854368932038;intervention;551.47;320850.0;334800.0
41;9407101380;2014-12-30;189000.0;3;2.0;135.63730955035302;1066.6109253065777;1.0;0;0;2;7;108.69565217391305;26.941657376439988;1995;0;98045;47.4493;-121.777;house;bad;low;177.1967598641233;intervention;551.47;320850.0;334800.0
42;1900000195;2014-06-30;100000.0;2;1.0;86.39910813823857;708.1939799331104;1.0;0;0;2;6;86.39910813823857;0.0;1942;0;98166;47.467;-122.34899999999999;apartament;bad;low;141.20425029515937;intervention;551.47;320850.0;334800.0
43;3523029059;2014-07-31;181000.0;2;1.5;144.92753623188406;1003.9947974730584;1.0;0;0;2;7;144.92753623188406;0.0;1949;0;98070;47.4444;-122.509;apartament;bad;low;180.2798186360692;intervention;551.47;320850.0;334800.0
44;2690600005;2014-10-01;162500.0;2;1.0;70.60572277963583;570.5128205128206;1.0;0;0;2;6;70.60572277963583;0.0;1920;0;98118;47.5469;-122.277;apartament;bad;low;284.83146067415726;intervention;551.47;320850.0;334800.0
45;1604601155;2014-12-08;180000.0;3;1.0;72.46376811594203;328.87402452619847;1.0;0;0;2;6;72.46376811594203;0.0;1920;0;98118;47.565;-122.291;house;bad;low;547.322033898305;intervention;551.47;320850.0;334800.0
46;3624039111;2015-04-29;215000.0;3;1.0;91.0442214790041;520.2526941657377;1.0;0;0;2;6;91.0442214790041;0.0;1949;0;98106;47.5308;-122.361;house;bad;low;413.26071428571424;intervention;551.47;320850.0;334800.0
47;3812400202;2014-11-14;156000.0;2;1.75;54.81233742103308;570.2341137123747;1.0;0;0;2;5;54.81233742103308;0.0;1947;0;98118;47.545;-122.27799999999999;apartament;bad;low;273.5718475073313;intervention;551.47;320850.0;334800.0
48;3935900232;2014-09-29;207000.0;3;1.0;85.47008547008548;515.2359717577109;1.0;0;0;2;6;85.47008547008548;0.0;1928;0;98125;47.7114;-122.28399999999999;house;bad;low;401.75766318067076;intervention;551.47;320850.0;334800.0
49;3935900232;2015-01-12;237000.0;3;1.0;85.47008547008548;515.2359717577109;1.0;0;0;2;6;85.47008547008548;0.0;1928;0;98125;47.7114;-122.28399999999999;house;bad;low;459.98341146772447;intervention;551.47;320850.0;334800.0
50;3089000005;2014-07-24;150000.0;2;1.0;78.96692679301376;5016.722408026756;1.5;0;0;1;4;78.96692679301376;0.0;1950;0;98023;47.2959;-122.37700000000001;apartament;very bad;low;29.9;recontruction;735.29;301875.0;315000.0
51;3422059085;2015-03-24;157340.0;2;1.0;83.61204013377927;2136.7521367521367;1.0;0;0;2;7;83.61204013377927;0.0;1953;0;98042;47.3576;-122.156;apartament;bad;low;73.63512;intervention;551.47;320850.0;334800.0
52;745000005;2014-08-25;145000.0;1;0.75;44.593088071348944;905.7971014492754;1.0;0;0;2;4;44.593088071348944;0.0;1948;0;98146;47.4982;-122.36200000000001;studio;bad;low;160.07999999999998;intervention;551.47;320850.0;334800.0
53;1623049041;2014-05-08;82500.0;2;1.0;48.309178743961354;2074.8792270531403;1.0;0;0;2;5;48.309178743961354;0.0;1951;0;98168;47.4799;-122.296;apartament;bad;low;39.76135040745052;intervention;551.47;320850.0;334800.0
54;3333002450;2014-07-08;165000.0;1;1.0;78.96692679301376;747.8632478632479;1.0;0;0;2;6;78.96692679301376;0.0;1906;0;98118;47.5427;-122.288;studio;bad;low;220.6285714285714;intervention;551.47;320850.0;334800.0
55;3333002450;2015-01-22;490000.0;1;1.0;78.96692679301376;747.8632478632479;1.0;0;0;2;6;78.96692679301376;0.0;1906;0;98118;47.5427;-122.288;studio;bad;high;655.1999999999999;intervention;551.47;320850.0;334800.0
56;3980300371;2014-09-26;142000.0;0;0.0;26.941657376439988;1939.3348197696025;1.0;0;0;1;1;26.941657376439988;0.0;1963;0;98024;47.5308;-121.88799999999999;check;very bad;low;73.22098203592815;recontruction;735.29;301875.0;315000.0
57;6198400218;2014-09-19;95000.0;2;1.0;99.40542549238202;1899.8513563730955;1.0;0;0;2;6;99.40542549238202;0.0;1948;0;98058;47.4338;-122.18299999999999;apartament;bad;low;50.003911980440094;intervention;551.47;320850.0;334800.0
58;1670400090;2014-11-24;182000.0;3;1.0;107.76662950575995;1677.3504273504275;1.0;0;0;2;5;107.76662950575995;0.0;1950;0;98168;47.4772;-122.26899999999999;house;bad;low;108.5044585987261;intervention;551.47;320850.0;334800.0
59;6896300380;2014-10-02;228000.0;0;1.0;36.231884057971016;548.1233742103308;1.0;0;0;2;4;36.231884057971016;0.0;1953;0;98118;47.526;-122.26100000000001;check;bad;low;415.9647457627118;intervention;551.47;320850.0;334800.0
60;1823049182;2014-09-15;147400.0;3;2.0;100.33444816053512;857.0234113712376;1.0;0;0;2;7;100.33444816053512;0.0;1955;0;98146;47.4842;-122.346;house;bad;low;171.99063414634145;intervention;551.47;320850.0;334800.0
61;4337000160;2015-01-27;110000.0;2;1.0;77.10888145670755;705.1282051282052;1.0;0;0;2;6;77.10888145670755;0.0;1943;0;98166;47.4784;-122.335;apartament;bad;low;155.99999999999997;intervention;551.47;320850.0;334800.0
62;7883603425;2014-05-29;155000.0;3;1.0;116.12783351913788;580.6391675956894;1.0;0;0;2;7;95.68933481976961;20.438498699368267;1949;0;98108;47.5292;-122.323;house;bad;low;266.94719999999995;intervention;551.47;320850.0;334800.0
63;8151600610;2014-05-22;235750.0;2;1.0;68.74767744332962;1045.1505016722408;1.0;0;0;2;6;68.74767744332962;0.0;1938;0;98146;47.5036;-122.36200000000001;apartament;bad;low;225.5656;intervention;551.47;320850.0;334800.0
64;5706600170;2015-03-11;204900.0;3;2.0;129.13415087328133;765.9791898922334;1.0;0;0;2;7;129.13415087328133;0.0;1984;0;98001;47.2669;-122.25399999999999;house;bad;low;267.50073984232864;intervention;551.47;320850.0;334800.0
65;40000362;2014-05-06;78000.0;2;1.0;72.46376811594203;1518.3946488294316;1.0;0;0;1;5;72.46376811594203;0.0;1942;0;98168;47.4739;-122.28;apartament;very bad;low;51.37004405286343;recontruction;735.29;301875.0;315000.0
66;1665400045;2015-04-28;186375.0;3;1.0;92.9022668153103;709.4017094017095;1.0;0;0;2;7;92.9022668153103;0.0;1952;0;98166;47.472;-122.344;house;bad;low;262.72138554216866;intervention;551.47;320850.0;334800.0
67;723049326;2014-12-08;104950.0;2;1.0;108.69565217391305;766.8153102935712;1.0;0;0;2;6;108.69565217391305;0.0;1949;0;98146;47.497;-122.346;apartament;bad;low;136.86476859704385;intervention;551.47;320850.0;334800.0
68;7428000120;2014-12-10;176000.0;3;2.25;143.06949089557787;506.22445187662584;1.0;0;0;2;7;109.62467484206616;33.44481605351171;1989;0;98023;47.29;-122.35799999999999;house;bad;low;347.6718663975041;intervention;551.47;320850.0;334800.0
69;4154302075;2015-01-16;200000.0;2;1.0;77.10888145670755;668.8963210702342;1.0;0;0;2;6;77.10888145670755;0.0;1920;0;98118;47.5604;-122.275;apartament;bad;low;298.99999999999994;intervention;551.47;320850.0;334800.0
70;2123049086;2014-08-07;210000.0;2;0.75;78.03790412486065;4613.340765514678;1.0;0;0;2;6;78.03790412486065;0.0;1948;0;98168;47.4727;-122.292;apartament;bad;low;45.520157879898505;intervention;551.47;320850.0;334800.0
0;7129300520;2014-10-13;221900.0;3;1.0;109.62467484206616;524.8978075065032;1.0;0;0;3;7;109.62467484206616;0.0;1955;0;98178;47.5112;-122.257;house;medium;low;422.74895575221234;superfitial work;367.65;306900.0;320850.0
2;5631500400;2015-02-25;180000.0;2;1.0;71.53474544778894;929.022668153103;1.0;0;0;3;6;71.53474544778894;0.0;1933;0;98028;47.7379;-122.23299999999999;apartament;medium;low;193.75199999999998;superfitial work;367.65;490050.00000000006;512324.99999999994
4;1954400510;2015-02-18;510000.0;3;2.0;156.0758082497213;750.6503158677073;1.0;0;0;3;8;156.0758082497213;0.0;1987;0;98074;47.6168;-122.045;house;medium;high;679.4108910891089;superfitial work;367.65;709225.0;741462.5
6;1321400060;2014-06-27;257500.0;3;2.25;159.32738758825715;633.500557413601;2.0;0;0;3;7;159.32738758825715;0.0;1995;0;98003;47.3097;-122.32700000000001;house;medium;low;406.47162340519134;superfitial work;367.65;294745.0;308142.5
8;2414600126;2015-04-15;229500.0;3;1.0;165.36603493125233;693.9799331103679;1.0;0;0;3;7;97.54738015607582;67.81865477517651;1960;0;98146;47.5123;-122.337;house;medium;low;330.7012048192771;superfitial work;367.65;342100.0;357650.0
9;3793500160;2015-03-12;323000.0;3;2.5;175.58528428093646;609.4388703084355;2.0;0;0;3;7;175.58528428093646;0.0;2003;0;98038;47.3684;-122.031;house;medium;standard;529.9957317073171;superfitial work;367.65;376200.00000000006;393299.99999999994
11;9212900260;2014-05-27;468000.0;2;1.0;107.76662950575995;557.4136008918618;1.0;0;0;4;7;79.89594946116685;27.87068004459309;1942;0;98115;47.69;-122.292;apartament;good;high;839.5919999999999;light work;183.82;627000.0;655500.0
12;114101516;2014-05-28;310000.0;3;1.0;132.85024154589374;1848.8480118914902;1.5;0;0;4;7;132.85024154589374;0.0;1927;0;98028;47.7558;-122.229;house;good;low;167.67197628259888;light work;183.82;490050.00000000006;512324.99999999994
13;6054650070;2014-10-07;400000.0;3;1.75;127.27610553697511;899.2939427722036;1.0;0;0;4;7;127.27610553697511;0.0;1977;0;98074;47.6127;-122.045;house;good;standard;444.79338842975204;light work;183.82;709225.0;741462.5
16;1875500060;2014-07-31;395000.0;3;2.0;175.58528428093646;1304.3478260869565;2.0;0;0;3;7;175.58528428093646;0.0;1994;0;98019;47.7277;-121.962;house;medium;standard;302.8333333333333;superfitial work;367.65;443025.00000000006;463162.49999999994
17;6865200140;2014-05-29;485000.0;4;1.0;148.64362690449647;399.4797473058343;1.5;0;0;4;7;148.64362690449647;0.0;1916;0;98103;47.6648;-122.34299999999999;house;good;high;1214.0790697674418;light work;183.82;605000.0;632500.0
18;16000397;2014-12-05;189000.0;2;1.0;111.48272017837236;915.0873281308064;1.0;0;0;4;7;111.48272017837236;0.0;1921;0;98002;47.3089;-122.21;apartament;good;low;206.53766497461928;light work;183.82;258500.00000000003;270250.0
19;7983200060;2015-04-24;230000.0;3;1.0;116.12783351913788;908.0267558528428;1.0;0;0;4;7;116.12783351913788;0.0;1969;0;98003;47.3343;-122.306;house;good;low;253.2965009208103;light work;183.82;294745.0;308142.5
22;7137970340;2014-07-03;285000.0;5;2.5;210.88814567075437;585.2842809364549;2.0;0;0;3;8;210.88814567075437;0.0;1995;0;98092;47.3266;-122.169;house;medium;low;486.94285714285706;superfitial work;367.65;340274.0;355741.0
23;8091400200;2014-05-16;252700.0;2;1.5;99.40542549238202;895.8565589000373;1.0;0;0;3;7;99.40542549238202;0.0;1985;0;98030;47.3533;-122.166;apartament;medium;low;282.0764077569221;superfitial work;367.65;310480.5;324593.25
25;1202000200;2014-11-03;233000.0;3;2.0;158.8628762541806;436.3619472315125;1.5;0;0;5;6;158.8628762541806;0.0;1941;0;98002;47.3048;-122.21799999999999;house;excelent;low;533.9604002554822;;;258500.00000000003;270250.0
27;3303700376;2014-12-01;667000.0;3;1.0;130.06317354143442;146.8784838350056;1.5;0;0;5;8;130.06317354143442;0.0;1909;0;98112;47.6221;-122.314;house;excelent;very high;4541.168880455407;;;1023000.0000000001;1069500.0
28;5101402488;2014-06-24;438000.0;3;1.75;141.21144555927165;592.7164622816797;1.0;0;0;3;7;73.39279078409514;67.81865477517651;1948;0;98115;47.695;-122.304;house;medium;standard;738.9705329153604;superfitial work;367.65;627000.0;655500.0
31;2426039314;2014-12-01;280000.0;2;1.5;110.55369751021925;117.52136752136752;3.0;0;0;3;7;110.55369751021925;0.0;2005;0;98133;47.7274;-122.35700000000001;apartament;medium;low;2382.5454545454545;superfitial work;367.65;412500.00000000006;431249.99999999994
33;7589200193;2014-11-10;535000.0;3;1.0;101.26347082868823;278.7068004459309;1.5;0;0;4;8;101.26347082868823;0.0;1929;0;98117;47.6889;-122.375;house;good;high;1919.5799999999997;light work;183.82;599500.0;626750.0
34;7955080270;2014-12-03;322500.0;4;2.75;191.37866963953923;618.6361947231513;1.0;0;0;3;7;118.91490152359718;72.46376811594203;1981;0;98058;47.4276;-122.15700000000001;house;medium;standard;521.3080042048355;superfitial work;367.65;368500.00000000006;385249.99999999994
38;5547700270;2014-07-15;625000.0;4;2.5;238.75882571534746;512.8205128205128;2.0;0;0;3;9;238.75882571534746;0.0;2000;0;98074;47.6145;-122.027;house;medium;high;1218.75;superfitial work;367.65;709225.0;741462.5
41;9270200160;2014-10-28;685000.0;3;1.0;145.85655890003716;211.8171683389075;2.0;0;0;3;7;145.85655890003716;0.0;1922;0;98119;47.6413;-122.36399999999999;house;medium;very high;3233.9210526315787;superfitial work;367.65;819472.5000000001;856721.2499999999
42;1432701230;2014-07-29;309000.0;3;1.0;118.91490152359718;897.0642883686362;1.0;0;0;4;6;85.47008547008548;33.44481605351171;1959;0;98058;47.4485;-122.175;house;good;low;344.456917978459;light work;183.82;368500.00000000006;385249.99999999994
44;8945200830;2015-03-25;210490.0;3;1.0;91.9732441471572;792.2705314009662;1.0;0;0;3;6;91.9732441471572;0.0;1966;0;98023;47.3066;-122.37100000000001;house;medium;low;265.6794512195122;superfitial work;367.65;295625.0;309062.5
46;9215400105;2015-04-28;450000.0;3;1.75;116.12783351913788;553.9762170196954;1.0;0;0;4;7;116.12783351913788;0.0;1953;0;98115;47.6796;-122.301;house;good;high;812.3092403152774;light work;183.82;627000.0;655500.0
48;5245600105;2014-09-16;228000.0;3;1.0;110.55369751021925;854.6079524340395;1.0;0;0;3;7;110.55369751021925;0.0;1955;0;98148;47.4258;-122.322;house;medium;low;266.78899880421784;superfitial work;367.65;308000.0;322000.0
49;7231300125;2015-02-17;345000.0;5;2.5;292.64214046822747;848.5693050910443;1.0;0;0;4;8;152.35971757710888;140.28242289111856;1966;0;98056;47.4934;-122.189;house;good;standard;406.56667396540394;light work;183.82;418000.00000000006;436999.99999999994
54;9478500640;2014-08-19;292500.0;4;2.5;209.03010033444818;417.5956893348198;2.0;0;0;3;7;209.03010033444818;0.0;2008;0;98042;47.3663;-122.11399999999999;house;medium;low;700.4382647385984;superfitial work;367.65;324500.0;339250.0
57;8079040320;2015-02-23;430000.0;4;3.0;171.86919360832405;926.7930137495356;2.0;0;0;3;8;171.86919360832405;0.0;1991;0;98059;47.5059;-122.149;house;medium;standard;463.96551724137925;superfitial work;367.65;478500.00000000006;500249.99999999994
61;9528102996;2014-12-07;549000.0;3;1.75;143.06949089557787;96.98996655518395;3.0;0;0;3;8;143.06949089557787;0.0;2014;0;98115;47.6765;-122.32;house;medium;high;5660.379310344827;superfitial work;367.65;627000.0;655500.0
62;1189001180;2014-06-03;425000.0;3;2.25;154.2177629134151;557.4136008918618;1.0;0;0;3;7;103.12151616499443;51.09624674842066;1979;0;98122;47.6113;-122.29700000000001;house;medium;standard;762.4499999999999;superfitial work;367.65;632500.0;661250.0
63;3253500160;2014-11-20;317625.0;3;2.75;257.3392790784095;353.86473429951695;1.5;0;0;5;7;164.43701226309923;92.9022668153103;1925;0;98144;47.5747;-122.304;house;excelent;low;897.5887372013651;;;495000.00000000006;517499.99999999994
64;3394100030;2014-09-09;975000.0;4;2.5;252.69416573764403;1026.4771460423635;2.0;0;0;3;10;252.69416573764403;0.0;1989;0;98004;47.5815;-122.19200000000001;house;medium;very high;949.8506652185717;superfitial work;367.65;1265000.0;1322500.0
66;1274500060;2014-08-25;204000.0;3;1.0;92.9022668153103;1121.3303604607954;1.0;0;0;4;7;92.9022668153103;0.0;1968;0;98042;47.3621;-122.11;house;good;low;181.92676056338024;light work;183.82;324500.0;339250.0
69;1049000060;2015-01-05;325000.0;3;2.0;117.05685618729098;521.3675213675214;1.0;0;0;4;7;117.05685618729098;0.0;1972;0;98034;47.7362;-122.179;house;good;standard;623.360655737705;light work;183.82;489500.00000000006;511749.99999999994
74;4036801170;2014-10-13;380000.0;4;1.75;163.50798959494614;678.1865477517651;1.0;0;0;3;7;81.75399479747307;81.75399479747307;1956;0;98008;47.6034;-122.125;house;medium;standard;560.3178082191781;superfitial work;367.65;599500.0;626750.0
75;2391600320;2015-04-20;480000.0;3;1.0;96.61835748792271;470.0854700854701;1.0;0;0;3;7;96.61835748792271;0.0;1941;0;98116;47.5636;-122.39399999999999;house;medium;high;1021.0909090909091;superfitial work;367.65;624800.0;653200.0
80;9418400240;2014-10-28;355000.0;2;1.0;187.66257896692682;624.3032329988852;1.0;0;0;3;7;93.83128948346341;93.83128948346341;1948;0;98118;47.5474;-122.291;apartament;medium;standard;568.6339285714286;superfitial work;367.65;407000.00000000006;425499.99999999994
81;1523059105;2015-01-28;356000.0;3;1.5;156.0758082497213;809.3645484949833;1.0;0;0;3;8;156.0758082497213;0.0;1964;0;98059;47.4811;-122.149;house;medium;standard;439.8512396694215;superfitial work;367.65;478500.00000000006;500249.99999999994
82;1133000671;2014-06-02;315000.0;3;1.0;89.18617614269789;616.3136380527685;1.0;0;0;3;6;89.18617614269789;0.0;1952;0;98125;47.7264;-122.31;house;medium;low;511.1034066927947;superfitial work;367.65;467500.00000000006;488749.99999999994
84;2599001200;2014-11-03;305000.0;5;2.25;247.1200297287254;780.3790412486065;1.5;0;0;5;7;247.1200297287254;0.0;1961;0;98092;47.2909;-122.189;house;excelent;low;390.83571428571423;;;340274.0;355741.0
86;1332700270;2014-05-19;215000.0;2;2.25;149.5726495726496;189.520624303233;2.0;0;0;4;7;149.5726495726496;0.0;1979;0;98056;47.518;-122.194;apartament;good;low;1134.4411764705883;light work;183.82;418000.00000000006;436999.99999999994
